snapshot_date,warehouse_id,product_id,stock_on_hand
2024-07-01,W002,P028,142
2024-07-01,W002,P029,330
2024-07-01,W002,P030,190
2024-07-01,W002,P031,353
2024-07-01,W002,P032,512
2024-07-01,W002,P033,1092
2024-07-01,W002,P034,591
2024-07-01,W002,P035,136
2024-07-01,W002,P036,262
2024-07-01,W002,P037,392
2024-07-01,W002,P038,988
2024-07-01,W002,P039,483
2024-07-01,W002,P040,314
2024-07-01,W002,P041,183
2024-07-01,W002,P042,111
2024-07-01,W002,P043,112
2024-07-01,W002,P044,128
2024-07-01,W002,P045,102
2024-07-01,W002,P046,106
2024-07-01,W002,P047,220
2024-07-01,W002,P048,58
2024-07-01,W002,P049,216
2024-07-01,W002,P050,0
2024-07-01,W003,P001,230
2024-07-01,W003,P002,51
2024-07-01,W003,P003,140
2024-07-01,W003,P004,136
2024-07-01,W003,P005,284
2024-07-01,W003,P006,0
2024-07-01,W003,P007,589
2024-07-01,W003,P008,78
2024-07-01,W003,P009,236
2024-07-01,W003,P010,116
2024-07-01,W003,P011,116
2024-07-01,W003,P012,174
2024-07-01,W003,P013,105
2024-07-01,W003,P014,134
2024-07-01,W003,P015,426
2024-07-01,W003,P016,273
2024-07-01,W003,P017,94
2024-07-01,W003,P018,248
2024-07-01,W003,P019,376
2024-07-01,W003,P020,121
2024-07-01,W003,P021,327
2024-07-01,W003,P022,152
2024-07-01,W003,P023,132
2024-07-01,W003,P024,70
2024-07-01,W003,P025,558
2024-07-01,W003,P026,110
2024-07-01,W003,P027,113
2024-07-01,W003,P028,71
2024-07-01,W003,P029,338
2024-07-01,W003,P030,275
2024-07-01,W003,P031,464
2024-07-01,W003,P032,422
2024-07-01,W003,P033,936
2024-07-01,W003,P034,442
2024-07-01,W003,P035,56
2024-07-01,W003,P036,279
2024-07-01,W003,P037,414
2024-07-01,W003,P038,1160
2024-07-01,W003,P039,493
2024-07-01,W003,P040,506
2024-07-01,W003,P041,210
2024-07-01,W003,P042,60
2024-07-01,W003,P043,108
2024-07-01,W003,P044,212
2024-07-01,W003,P045,123
2024-07-01,W003,P046,107
2024-07-01,W003,P047,244
2024-07-01,W003,P048,113
2024-07-01,W003,P049,264
2024-07-01,W003,P050,0
2024-07-01,W004,P001,180
2024-07-01,W004,P002,113
2024-07-01,W004,P003,145
2024-07-01,W004,P004,133
2024-07-01,W004,P005,154
2024-07-01,W004,P006,0
2024-07-01,W004,P007,506
2024-07-01,W004,P008,102
2024-07-01,W004,P009,159
2024-07-01,W004,P010,121
2024-07-01,W004,P011,120
2024-07-01,W004,P012,150
2024-07-01,W004,P013,61
2024-07-01,W004,P014,127
2024-07-01,W004,P015,454
2024-07-01,W004,P016,280
2024-07-01,W004,P017,121
2024-07-01,W004,P018,202
2024-07-01,W004,P019,533
2024-07-01,W004,P020,93
2024-07-01,W004,P021,486
2024-07-01,W004,P022,163
2024-07-01,W004,P023,78
2024-07-01,W004,P024,108
2024-07-01,W004,P025,469
2024-07-01,W004,P026,121
2024-07-01,W004,P027,148
2024-07-01,W004,P028,129
2024-07-01,W004,P029,542
2024-07-01,W004,P030,243
2024-07-01,W004,P031,531
2024-07-01,W004,P032,358
2024-07-01,W004,P033,696
2024-07-01,W004,P034,413
2024-07-01,W004,P035,50
2024-07-01,W004,P036,237
2024-07-01,W004,P037,481
2024-07-01,W004,P038,896
2024-07-01,W004,P039,580
2024-07-01,W004,P040,566
2024-07-01,W004,P041,245
2024-07-01,W004,P042,139
2024-07-01,W004,P043,63
2024-07-01,W004,P044,110
2024-07-01,W004,P045,71
2024-07-01,W004,P046,113
2024-07-01,W004,P047,268
2024-07-01,W004,P048,141
2024-07-01,W004,P049,254
2024-07-01,W004,P050,0
2024-07-01,W005,P001,215
2024-07-01,W005,P002,128
2024-07-01,W005,P003,75
2024-07-01,W005,P004,74
2024-07-01,W005,P005,180
2024-07-01,W005,P006,0
2024-07-01,W005,P007,410
2024-07-01,W005,P008,108
2024-07-01,W005,P009,198
2024-07-01,W005,P010,141
2024-07-01,W005,P011,93
2024-07-01,W005,P012,177
2024-07-01,W005,P013,146
2024-07-01,W005,P014,103
2024-07-01,W005,P015,322
2024-07-01,W005,P016,300
2024-07-01,W005,P017,65
2024-07-01,W005,P018,265
2024-07-01,W005,P019,534
2024-07-01,W005,P020,134
2024-07-01,W005,P021,558
2024-07-01,W005,P022,184
2024-07-01,W005,P023,113
2024-07-01,W005,P024,50
2024-07-01,W005,P025,571
2024-07-01,W005,P026,144
2024-07-01,W005,P027,56
2024-07-01,W005,P028,120
2024-07-01,W005,P029,521
2024-07-01,W005,P030,299
2024-07-01,W005,P031,547
2024-07-01,W005,P032,560
2024-07-01,W005,P033,780
2024-07-01,W005,P034,596
2024-07-01,W005,P035,72
2024-07-01,W005,P036,182
2024-07-01,W005,P037,353
2024-07-01,W005,P038,996
2024-07-01,W005,P039,464
2024-07-01,W005,P040,558
2024-07-01,W005,P041,248
2024-07-01,W005,P042,103
2024-07-01,W005,P043,127
2024-07-01,W005,P044,276
2024-07-01,W005,P045,147
2024-07-01,W005,P046,81
2024-07-01,W005,P047,340
2024-07-01,W005,P048,100
2024-07-01,W005,P049,237
2024-07-01,W005,P050,0
2024-08-01,W001,P001,265
2024-08-01,W001,P002,67
2024-08-01,W001,P003,67
2024-08-01,W001,P004,102
2024-08-01,W001,P005,281
2024-08-01,W001,P006,226
2024-08-01,W001,P007,580
2024-08-01,W001,P008,90
2024-08-01,W001,P009,291
2024-08-01,W001,P010,130
2024-08-01,W001,P011,77
2024-08-01,W001,P012,201
2024-08-01,W001,P013,76
2024-08-01,W001,P014,129
2024-08-01,W001,P015,448
2024-08-01,W001,P016,238
2024-08-01,W001,P017,136
2024-08-01,W001,P018,183
2024-08-01,W001,P019,391
2024-08-01,W001,P020,114
2024-08-01,W001,P021,577
2024-08-01,W001,P022,232
2024-08-01,W001,P023,140
2024-08-01,W001,P024,64
2024-08-01,W001,P025,480
2024-08-01,W001,P026,121
2024-08-01,W001,P027,111
2024-08-01,W001,P028,124
2024-08-01,W001,P029,592
2024-08-01,W001,P030,256
2024-08-01,W001,P031,573
2024-08-01,W001,P032,446
2024-08-01,W001,P033,1032
2024-08-01,W001,P034,306
2024-08-01,W001,P035,116
2024-08-01,W001,P036,177
2024-08-01,W001,P037,312
2024-08-01,W001,P038,988
2024-08-01,W001,P039,374
2024-08-01,W001,P040,326
2024-08-01,W001,P041,164
2024-08-01,W001,P042,75
2024-08-01,W001,P043,84
2024-08-01,W001,P044,292
2024-08-01,W001,P045,150
2024-08-01,W001,P046,70
2024-08-01,W001,P047,344
2024-08-01,W001,P048,137
2024-08-01,W001,P049,214
2024-08-01,W001,P050,68
2024-08-01,W002,P001,165
2024-08-01,W002,P002,138
2024-08-01,W002,P003,150
2024-08-01,W002,P004,87
2024-08-01,W002,P005,202
2024-08-01,W002,P006,288
2024-08-01,W002,P007,316
2024-08-01,W002,P008,95
2024-08-01,W002,P009,265
2024-08-01,W002,P010,63
2024-08-01,W002,P011,128
2024-08-01,W002,P012,293
2024-08-01,W002,P013,78
2024-08-01,W002,P014,145
2024-08-01,W002,P015,586
2024-08-01,W002,P016,249
2024-08-01,W002,P017,80
2024-08-01,W002,P018,280
2024-08-01,W002,P019,447
2024-08-01,W002,P020,138
2024-08-01,W002,P021,324
2024-08-01,W002,P022,247
2024-08-01,W002,P023,99
2024-08-01,W002,P024,103
2024-08-01,W002,P025,460
2024-08-01,W002,P026,120
2024-08-01,W002,P027,56
2024-08-01,W002,P028,51
2024-08-01,W002,P029,428
2024-08-01,W002,P030,201
2024-08-01,W002,P031,526
2024-08-01,W002,P032,414
2024-08-01,W002,P033,976
2024-08-01,W002,P034,579
2024-08-01,W002,P035,144
2024-08-01,W002,P036,200
2024-08-01,W002,P037,399
2024-08-01,W002,P038,900
2024-08-01,W002,P039,529
2024-08-01,W002,P040,390
2024-08-01,W002,P041,169
2024-08-01,W002,P042,73
2024-08-01,W002,P043,72
2024-08-01,W002,P044,288
2024-08-01,W002,P045,115
2024-08-01,W002,P046,65
2024-08-01,W002,P047,392
2024-08-01,W002,P048,55
2024-08-01,W002,P049,259
2024-08-01,W002,P050,85
2024-08-01,W003,P001,292
2024-08-01,W003,P002,83
2024-08-01,W003,P003,66
2024-08-01,W003,P004,70
2024-08-01,W003,P005,299
2024-08-01,W003,P006,215
2024-08-01,W003,P007,302
2024-08-01,W003,P008,92
2024-08-01,W003,P009,269
2024-08-01,W003,P010,140
2024-08-01,W003,P011,69
2024-08-01,W003,P012,160
2024-08-01,W003,P013,69
2024-08-01,W003,P014,91
2024-08-01,W003,P015,326
2024-08-01,W003,P016,227
2024-08-01,W003,P017,112
2024-08-01,W003,P018,296
2024-08-01,W003,P019,581
2024-08-01,W003,P020,95
2024-08-01,W003,P021,337
2024-08-01,W003,P022,231
2024-08-01,W003,P023,117
2024-08-01,W003,P024,78
2024-08-01,W003,P025,394
2024-08-01,W003,P026,116
2024-08-01,W003,P027,58
2024-08-01,W003,P028,150
2024-08-01,W003,P029,558
2024-08-01,W003,P030,190
2024-08-01,W003,P031,512
2024-08-01,W003,P032,578
2024-08-01,W003,P033,1148
2024-08-01,W003,P034,506
2024-08-01,W003,P035,61
2024-08-01,W003,P036,239
2024-08-01,W003,P037,413
2024-08-01,W003,P038,816
2024-08-01,W003,P039,469
2024-08-01,W003,P040,468
2024-08-01,W003,P041,242
2024-08-01,W003,P042,87
2024-08-01,W003,P043,77
2024-08-01,W003,P044,292
2024-08-01,W003,P045,129
2024-08-01,W003,P046,117
2024-08-01,W003,P047,440
2024-08-01,W003,P048,121
2024-08-01,W003,P049,152
2024-08-01,W003,P050,64
2024-08-01,W004,P001,238
2024-08-01,W004,P002,107
2024-08-01,W004,P003,80
2024-08-01,W004,P004,132
2024-08-01,W004,P005,212
2024-08-01,W004,P006,160
2024-08-01,W004,P007,464
2024-08-01,W004,P008,98
2024-08-01,W004,P009,179
2024-08-01,W004,P010,99
2024-08-01,W004,P011,82
2024-08-01,W004,P012,288
2024-08-01,W004,P013,142
2024-08-01,W004,P014,86
2024-08-01,W004,P015,312
2024-08-01,W004,P016,282
2024-08-01,W004,P017,148
2024-08-01,W004,P018,245
2024-08-01,W004,P019,563
2024-08-01,W004,P020,115
2024-08-01,W004,P021,528
2024-08-01,W004,P022,274
2024-08-01,W004,P023,55
2024-08-01,W004,P024,87
2024-08-01,W004,P025,398
2024-08-01,W004,P026,91
2024-08-01,W004,P027,115
2024-08-01,W004,P028,60
2024-08-01,W004,P029,349
2024-08-01,W004,P030,192
2024-08-01,W004,P031,575
2024-08-01,W004,P032,572
2024-08-01,W004,P033,604
2024-08-01,W004,P034,333
2024-08-01,W004,P035,76
2024-08-01,W004,P036,204
2024-08-01,W004,P037,517
2024-08-01,W004,P038,704
2024-08-01,W004,P039,405
2024-08-01,W004,P040,574
2024-08-01,W004,P041,261
2024-08-01,W004,P042,132
2024-08-01,W004,P043,59
2024-08-01,W004,P044,290
2024-08-01,W004,P045,137
2024-08-01,W004,P046,69
2024-08-01,W004,P047,212
2024-08-01,W004,P048,108
2024-08-01,W004,P049,234
2024-08-01,W004,P050,54
2024-08-01,W005,P001,172
2024-08-01,W005,P002,59
2024-08-01,W005,P003,56
2024-08-01,W005,P004,72
2024-08-01,W005,P005,214
2024-08-01,W005,P006,292
2024-08-01,W005,P007,336
2024-08-01,W005,P008,123
2024-08-01,W005,P009,208
2024-08-01,W005,P010,83
2024-08-01,W005,P011,102
2024-08-01,W005,P012,249
2024-08-01,W005,P013,107
2024-08-01,W005,P014,130
2024-08-01,W005,P015,506
2024-08-01,W005,P016,260
2024-08-01,W005,P017,90
2024-08-01,W005,P018,154
2024-08-01,W005,P019,499
2024-08-01,W005,P020,136
2024-08-01,W005,P021,360
2024-08-01,W005,P022,286
2024-08-01,W005,P023,50
2024-08-01,W005,P024,132
2024-08-01,W005,P025,332
2024-08-01,W005,P026,146
2024-08-01,W005,P027,145
2024-08-01,W005,P028,124
2024-08-01,W005,P029,323
2024-08-01,W005,P030,168
2024-08-01,W005,P031,483
2024-08-01,W005,P032,556
2024-08-01,W005,P033,708
2024-08-01,W005,P034,448
2024-08-01,W005,P035,150
2024-08-01,W005,P036,227
2024-08-01,W005,P037,344
2024-08-01,W005,P038,888
2024-08-01,W005,P039,524
2024-08-01,W005,P040,494
2024-08-01,W005,P041,251
2024-08-01,W005,P042,134
2024-08-01,W005,P043,53
2024-08-01,W005,P044,220
2024-08-01,W005,P045,70
2024-08-01,W005,P046,118
2024-08-01,W005,P047,312
2024-08-01,W005,P048,67
2024-08-01,W005,P049,250
2024-08-01,W005,P050,119
2024-09-01,W001,P001,225
2024-09-01,W001,P002,131
2024-09-01,W001,P003,68
2024-09-01,W001,P004,88
2024-09-01,W001,P005,245
2024-09-01,W001,P006,152
2024-09-01,W001,P007,583
2024-09-01,W001,P008,121
2024-09-01,W001,P009,186
2024-09-01,W001,P010,65
2024-09-01,W001,P011,55
2024-09-01,W001,P012,151
2024-09-01,W001,P013,123
2024-09-01,W001,P014,126
2024-09-01,W001,P015,500
2024-09-01,W001,P016,287
2024-09-01,W001,P017,120
2024-09-01,W001,P018,171
2024-09-01,W001,P019,456
2024-09-01,W001,P020,76
2024-09-01,W001,P021,476
2024-09-01,W001,P022,204
2024-09-01,W001,P023,102
2024-09-01,W001,P024,132
2024-09-01,W001,P025,562
2024-09-01,W001,P026,68
2024-09-01,W001,P027,70
2024-09-01,W001,P028,73
2024-09-01,W001,P029,413
2024-09-01,W001,P030,214
2024-09-01,W001,P031,399
2024-09-01,W001,P032,358
2024-09-01,W001,P033,784
2024-09-01,W001,P034,590
2024-09-01,W001,P035,56
2024-09-01,W001,P036,290
2024-09-01,W001,P037,536
2024-09-01,W001,P038,1160
2024-09-01,W001,P039,337
2024-09-01,W001,P040,448
2024-09-01,W001,P041,167
2024-09-01,W001,P042,82
2024-09-01,W001,P043,62
2024-09-01,W001,P044,150
2024-09-01,W001,P045,142
2024-09-01,W001,P046,124
2024-09-01,W001,P047,448
2024-09-01,W001,P048,92
2024-09-01,W001,P049,241
2024-09-01,W001,P050,66
2024-09-01,W002,P001,210
2024-09-01,W002,P002,62
2024-09-01,W002,P003,86
2024-09-01,W002,P004,129
2024-09-01,W002,P005,167
2024-09-01,W002,P006,199
2024-09-01,W002,P007,462
2024-09-01,W002,P008,112
2024-09-01,W002,P009,265
2024-09-01,W002,P010,92
2024-09-01,W002,P011,128
2024-09-01,W002,P012,228
2024-09-01,W002,P013,138
2024-09-01,W002,P014,124
2024-09-01,W002,P015,378
2024-09-01,W002,P016,294
2024-09-01,W002,P017,122
2024-09-01,W002,P018,243
2024-09-01,W002,P019,461
2024-09-01,W002,P020,104
2024-09-01,W002,P021,386
2024-09-01,W002,P022,151
2024-09-01,W002,P023,90
2024-09-01,W002,P024,81
2024-09-01,W002,P025,413
2024-09-01,W002,P026,141
2024-09-01,W002,P027,144
2024-09-01,W002,P028,132
2024-09-01,W002,P029,523
2024-09-01,W002,P030,220
2024-09-01,W002,P031,484
2024-09-01,W002,P032,368
2024-09-01,W002,P033,936
2024-09-01,W002,P034,545
2024-09-01,W002,P035,109
2024-09-01,W002,P036,264
2024-09-01,W002,P037,483
2024-09-01,W002,P038,912
2024-09-01,W002,P039,549
2024-09-01,W002,P040,582
2024-09-01,W002,P041,177
2024-09-01,W002,P042,72
2024-09-01,W002,P043,132
2024-09-01,W002,P044,254
2024-09-01,W002,P045,60
2024-09-01,W002,P046,85
2024-09-01,W002,P047,268
2024-09-01,W002,P048,118
2024-09-01,W002,P049,200
2024-09-01,W002,P050,83
2024-09-01,W003,P001,169
2024-09-01,W003,P002,143
2024-09-01,W003,P003,59
2024-09-01,W003,P004,52
2024-09-01,W003,P005,279
2024-09-01,W003,P006,157
2024-09-01,W003,P007,597
2024-09-01,W003,P008,124
2024-09-01,W003,P009,253
2024-09-01,W003,P010,148
2024-09-01,W003,P011,125
2024-09-01,W003,P012,204
2024-09-01,W003,P013,54
2024-09-01,W003,P014,120
2024-09-01,W003,P015,432
2024-09-01,W003,P016,289
2024-09-01,W003,P017,119
2024-09-01,W003,P018,270
2024-09-01,W003,P019,376
2024-09-01,W003,P020,96
2024-09-01,W003,P021,500
2024-09-01,W003,P022,207
2024-09-01,W003,P023,148
2024-09-01,W003,P024,125
2024-09-01,W003,P025,448
2024-09-01,W003,P026,67
2024-09-01,W003,P027,109
2024-09-01,W003,P028,114
2024-09-01,W003,P029,561
2024-09-01,W003,P030,173
2024-09-01,W003,P031,503
2024-09-01,W003,P032,486
2024-09-01,W003,P033,1112
2024-09-01,W003,P034,305
2024-09-01,W003,P035,134
2024-09-01,W003,P036,211
2024-09-01,W003,P037,384
2024-09-01,W003,P038,1124
2024-09-01,W003,P039,371
2024-09-01,W003,P040,528
2024-09-01,W003,P041,190
2024-09-01,W003,P042,72
2024-09-01,W003,P043,122
2024-09-01,W003,P044,244
2024-09-01,W003,P045,134
2024-09-01,W003,P046,68
2024-09-01,W003,P047,576
2024-09-01,W003,P048,143
2024-09-01,W003,P049,273
2024-09-01,W003,P050,95
2024-09-01,W004,P001,160
2024-09-01,W004,P002,78
2024-09-01,W004,P003,147
2024-09-01,W004,P004,112
2024-09-01,W004,P005,209
2024-09-01,W004,P006,166
2024-09-01,W004,P007,435
2024-09-01,W004,P008,97
2024-09-01,W004,P009,209
2024-09-01,W004,P010,55
2024-09-01,W004,P011,135
2024-09-01,W004,P012,202
2024-09-01,W004,P013,116
2024-09-01,W004,P014,96
2024-09-01,W004,P015,498
2024-09-01,W004,P016,270
2024-09-01,W004,P017,108
2024-09-01,W004,P018,161
2024-09-01,W004,P019,320
2024-09-01,W004,P020,133
2024-09-01,W004,P021,465
2024-09-01,W004,P022,176
2024-09-01,W004,P023,140
2024-09-01,W004,P024,116
2024-09-01,W004,P025,440
2024-09-01,W004,P026,144
2024-09-01,W004,P027,83
2024-09-01,W004,P028,124
2024-09-01,W004,P029,578
2024-09-01,W004,P030,295
2024-09-01,W004,P031,389
2024-09-01,W004,P032,492
2024-09-01,W004,P033,984
2024-09-01,W004,P034,487
2024-09-01,W004,P035,125
2024-09-01,W004,P036,169
2024-09-01,W004,P037,564
2024-09-01,W004,P038,856
2024-09-01,W004,P039,492
2024-09-01,W004,P040,414
2024-09-01,W004,P041,282
2024-09-01,W004,P042,101
2024-09-01,W004,P043,95
2024-09-01,W004,P044,188
2024-09-01,W004,P045,112
2024-09-01,W004,P046,111
2024-09-01,W004,P047,508
2024-09-01,W004,P048,50
2024-09-01,W004,P049,278
2024-09-01,W004,P050,67
2024-09-01,W005,P001,262
2024-09-01,W005,P002,71
2024-09-01,W005,P003,79
2024-09-01,W005,P004,59
2024-09-01,W005,P005,281
2024-09-01,W005,P006,221
2024-09-01,W005,P007,408
2024-09-01,W005,P008,69
2024-09-01,W005,P009,197
2024-09-01,W005,P010,70
2024-09-01,W005,P011,96
2024-09-01,W005,P012,180
2024-09-01,W005,P013,134
2024-09-01,W005,P014,79
2024-09-01,W005,P015,512
2024-09-01,W005,P016,234
2024-09-01,W005,P017,142
2024-09-01,W005,P018,179
2024-09-01,W005,P019,546
2024-09-01,W005,P020,136
2024-09-01,W005,P021,545
2024-09-01,W005,P022,272
2024-09-01,W005,P023,76
2024-09-01,W005,P024,125
2024-09-01,W005,P025,382
2024-09-01,W005,P026,132
2024-09-01,W005,P027,102
2024-09-01,W005,P028,52
2024-09-01,W005,P029,424
2024-09-01,W005,P030,161
2024-09-01,W005,P031,365
2024-09-01,W005,P032,592
2024-09-01,W005,P033,764
2024-09-01,W005,P034,368
2024-09-01,W005,P035,130
2024-09-01,W005,P036,281
2024-09-01,W005,P037,320
2024-09-01,W005,P038,1184
2024-09-01,W005,P039,375
2024-09-01,W005,P040,328
2024-09-01,W005,P041,192
2024-09-01,W005,P042,83
2024-09-01,W005,P043,73
2024-09-01,W005,P044,232
2024-09-01,W005,P045,101
2024-09-01,W005,P046,126
2024-09-01,W005,P047,488
2024-09-01,W005,P048,131
2024-09-01,W005,P049,154
2024-09-01,W005,P050,142
2024-10-01,W001,P001,222
2024-10-01,W001,P002,60
2024-10-01,W001,P003,77
2024-10-01,W001,P004,107
2024-10-01,W001,P005,270
2024-10-01,W001,P006,273
2024-10-01,W001,P007,387
2024-10-01,W001,P008,78
2024-10-01,W001,P009,255
2024-10-01,W001,P010,126
2024-10-01,W001,P011,68
2024-10-01,W001,P012,299
2024-10-01,W001,P013,148
2024-10-01,W001,P014,73
2024-10-01,W001,P015,560
2024-10-01,W001,P016,217
2024-10-01,W001,P017,71
2024-10-01,W001,P018,237
2024-10-01,W001,P019,532
2024-10-01,W001,P020,0
2024-10-01,W001,P021,335
2024-10-01,W001,P022,208
2024-10-01,W001,P023,98
2024-10-01,W001,P024,99
2024-10-01,W001,P025,367
2024-10-01,W001,P026,63
2024-10-01,W001,P027,52
2024-10-01,W001,P028,75
2024-10-01,W001,P029,567
2024-10-01,W001,P030,279
2024-10-01,W001,P031,514
2024-10-01,W001,P032,376
2024-10-01,W001,P033,696
2024-10-01,W001,P034,390
2024-10-01,W001,P035,110
2024-10-01,W001,P036,159
2024-10-01,W001,P037,572
2024-10-01,W001,P038,1112
2024-10-01,W001,P039,360
2024-10-01,W001,P040,346
2024-10-01,W001,P041,273
2024-10-01,W001,P042,134
2024-10-01,W001,P043,66
2024-10-01,W001,P044,254
2024-10-01,W001,P045,119
2024-10-01,W001,P046,50
2024-10-01,W001,P047,596
2024-10-01,W001,P048,136
2024-10-01,W001,P049,260
2024-10-01,W001,P050,116
2024-10-01,W002,P001,257
2024-10-01,W002,P002,97
2024-10-01,W002,P003,55
2024-10-01,W002,P004,139
2024-10-01,W002,P005,285
2024-10-01,W002,P006,259
2024-10-01,W002,P007,417
2024-10-01,W002,P008,111
2024-10-01,W002,P009,247
2024-10-01,W002,P010,94
2024-10-01,W002,P011,125
2024-10-01,W002,P012,297
2024-10-01,W002,P013,62
2024-10-01,W002,P014,104
2024-10-01,W002,P015,368
2024-10-01,W002,P016,215
2024-10-01,W002,P017,111
2024-10-01,W002,P018,209
2024-10-01,W002,P019,342
2024-10-01,W002,P020,0
2024-10-01,W002,P021,578
2024-10-01,W002,P022,254
2024-10-01,W002,P023,82
2024-10-01,W002,P024,74
2024-10-01,W002,P025,302
2024-10-01,W002,P026,140
2024-10-01,W002,P027,145
2024-10-01,W002,P028,50
2024-10-01,W002,P029,595
2024-10-01,W002,P030,283
2024-10-01,W002,P031,360
2024-10-01,W002,P032,566
2024-10-01,W002,P033,604
2024-10-01,W002,P034,492
2024-10-01,W002,P035,133
2024-10-01,W002,P036,202
2024-10-01,W002,P037,461
2024-10-01,W002,P038,1016
2024-10-01,W002,P039,485
2024-10-01,W002,P040,354
2024-10-01,W002,P041,189
2024-10-01,W002,P042,104
2024-10-01,W002,P043,133
2024-10-01,W002,P044,248
2024-10-01,W002,P045,82
2024-10-01,W002,P046,83
2024-10-01,W002,P047,472
2024-10-01,W002,P048,104
2024-10-01,W002,P049,294
2024-10-01,W002,P050,96
2024-10-01,W003,P001,220
2024-10-01,W003,P002,137
2024-10-01,W003,P003,100
2024-10-01,W003,P004,146
2024-10-01,W003,P005,202
2024-10-01,W003,P006,255
2024-10-01,W003,P007,582
2024-10-01,W003,P008,150
2024-10-01,W003,P009,292
2024-10-01,W003,P010,111
2024-10-01,W003,P011,72
2024-10-01,W003,P012,244
2024-10-01,W003,P013,121
2024-10-01,W003,P014,121
2024-10-01,W003,P015,546
2024-10-01,W003,P016,214
2024-10-01,W003,P017,89
2024-10-01,W003,P018,297
2024-10-01,W003,P019,476
2024-10-01,W003,P020,0
2024-10-01,W003,P021,503
2024-10-01,W003,P022,185
2024-10-01,W003,P023,134
2024-10-01,W003,P024,65
2024-10-01,W003,P025,417
2024-10-01,W003,P026,107
2024-10-01,W003,P027,150
2024-10-01,W003,P028,139
2024-10-01,W003,P029,382
2024-10-01,W003,P030,175
2024-10-01,W003,P031,409
2024-10-01,W003,P032,560
2024-10-01,W003,P033,1008
2024-10-01,W003,P034,473
2024-10-01,W003,P035,120
2024-10-01,W003,P036,163
2024-10-01,W003,P037,382
2024-10-01,W003,P038,996
2024-10-01,W003,P039,302
2024-10-01,W003,P040,346
2024-10-01,W003,P041,187
2024-10-01,W003,P042,110
2024-10-01,W003,P043,126
2024-10-01,W003,P044,210
2024-10-01,W003,P045,61
2024-10-01,W003,P046,58
2024-10-01,W003,P047,332
2024-10-01,W003,P048,78
2024-10-01,W003,P049,244
2024-10-01,W003,P050,60
2024-10-01,W004,P001,159
2024-10-01,W004,P002,142
2024-10-01,W004,P003,99
2024-10-01,W004,P004,101
2024-10-01,W004,P005,283
2024-10-01,W004,P006,223
2024-10-01,W004,P007,329
2024-10-01,W004,P008,149
2024-10-01,W004,P009,194
2024-10-01,W004,P010,131
2024-10-01,W004,P011,113
2024-10-01,W004,P012,262
2024-10-01,W004,P013,51
2024-10-01,W004,P014,75
2024-10-01,W004,P015,564
2024-10-01,W004,P016,223
2024-10-01,W004,P017,74
2024-10-01,W004,P018,158
2024-10-01,W004,P019,561
2024-10-01,W004,P020,0
2024-10-01,W004,P021,418
2024-10-01,W004,P022,193
2024-10-01,W004,P023,136
2024-10-01,W004,P024,54
2024-10-01,W004,P025,484
2024-10-01,W004,P026,80
2024-10-01,W004,P027,133
2024-10-01,W004,P028,50
2024-10-01,W004,P029,380
2024-10-01,W004,P030,172
2024-10-01,W004,P031,441
2024-10-01,W004,P032,504
2024-10-01,W004,P033,960
2024-10-01,W004,P034,502
2024-10-01,W004,P035,101
2024-10-01,W004,P036,300
2024-10-01,W004,P037,402
2024-10-01,W004,P038,1128
2024-10-01,W004,P039,307
2024-10-01,W004,P040,334
2024-10-01,W004,P041,173
2024-10-01,W004,P042,120
2024-10-01,W004,P043,86
2024-10-01,W004,P044,284
2024-10-01,W004,P045,121
2024-10-01,W004,P046,124
2024-10-01,W004,P047,376
2024-10-01,W004,P048,94
2024-10-01,W004,P049,220
2024-10-01,W004,P050,78
2024-10-01,W005,P001,199
2024-10-01,W005,P002,108
2024-10-01,W005,P003,101
2024-10-01,W005,P004,123
2024-10-01,W005,P005,151
2024-10-01,W005,P006,216
2024-10-01,W005,P007,389
2024-10-01,W005,P008,102
2024-10-01,W005,P009,279
2024-10-01,W005,P010,63
2024-10-01,W005,P011,121
2024-10-01,W005,P012,168
2024-10-01,W005,P013,114
2024-10-01,W005,P014,87
2024-10-01,W005,P015,474
2024-10-01,W005,P016,179
2024-10-01,W005,P017,115
2024-10-01,W005,P018,215
2024-10-01,W005,P019,575
2024-10-01,W005,P020,0
2024-10-01,W005,P021,428
2024-10-01,W005,P022,263
2024-10-01,W005,P023,98
2024-10-01,W005,P024,122
2024-10-01,W005,P025,547
2024-10-01,W005,P026,148
2024-10-01,W005,P027,81
2024-10-01,W005,P028,146
2024-10-01,W005,P029,473
2024-10-01,W005,P030,267
2024-10-01,W005,P031,535
2024-10-01,W005,P032,600
2024-10-01,W005,P033,628
2024-10-01,W005,P034,546
2024-10-01,W005,P035,64
2024-10-01,W005,P036,216
2024-10-01,W005,P037,334
2024-10-01,W005,P038,988
2024-10-01,W005,P039,412
2024-10-01,W005,P040,416
2024-10-01,W005,P041,230
2024-10-01,W005,P042,102
2024-10-01,W005,P043,95
2024-10-01,W005,P044,232
2024-10-01,W005,P045,118
2024-10-01,W005,P046,51
2024-10-01,W005,P047,556
2024-10-01,W005,P048,83
2024-10-01,W005,P049,213
2024-10-01,W005,P050,86
2024-11-01,W001,P001,173
2024-11-01,W001,P002,101
2024-11-01,W001,P003,136
2024-11-01,W001,P004,145
2024-11-01,W001,P005,237
2024-11-01,W001,P006,169
2024-11-01,W001,P007,583
